id,new id,title,author,genre,g2,g3
3437,316,La Folle journée - Beaumarchais,,,,
3439,316,La Folle journée - Beaumarchais,,,,
3442,316,La Folle journée - Beaumarchais,,,,
3447,316,La Folle journée - Beaumarchais,,,,
3455,316,La Folle journée - Beaumarchais,,,,
3458,316,La Folle journée - Beaumarchais,,,,
3463,316,La Folle journée - Beaumarchais,,,,
4020,316,La Folle journée - Beaumarchais,,,,
3468,316,La Folle journée - Beaumarchais,,,,
3472,316,La Folle journée - Beaumarchais,,,,
4017,316,La Folle journée - Beaumarchais,,,,
3475,316,La Folle journée - Beaumarchais,,,,
3477,316,La Folle journée - Beaumarchais,,,,
3485,316,La Folle journée - Beaumarchais,,,,
4014,316,La Folle journée - Beaumarchais,,,,
3507,316,La Folle journée - Beaumarchais,,,,
4011,316,La Folle journée - Beaumarchais,,,,
4008,316,La Folle journée - Beaumarchais,,,,
4005,316,La Folle journée - Beaumarchais,,,,
4003,316,La Folle journée - Beaumarchais,,,,
4000,316,La Folle journée - Beaumarchais,,,,
3997,316,La Folle journée - Beaumarchais,,,,
3992,316,La Folle journée - Beaumarchais,,,,
3990,316,La Folle journée - Beaumarchais,,,,
3987,316,La Folle journée - Beaumarchais,,,,
3984,316,La Folle journée - Beaumarchais,,,,
3977,316,La Folle journée - Beaumarchais,,,,
3974,316,La Folle journée - Beaumarchais,,,,
3972,316,La Folle journée - Beaumarchais,,,,
3970,316,La Folle journée - Beaumarchais,,,,
3968,316,La Folle journée - Beaumarchais,,,,
3966,316,La Folle journée - Beaumarchais,,,,
3963,316,La Folle journée - Beaumarchais,,,,
3627,316,La Folle journée - Beaumarchais,,,,
3645,316,La Folle journée - Beaumarchais,,,,
3647,316,La Folle journée - Beaumarchais,,,,
3649,316,La Folle journée - Beaumarchais,,,,
3961,316,La Folle journée - Beaumarchais,,,,
3660,316,La Folle journée - Beaumarchais,,,,
3662,316,La Folle journée - Beaumarchais,,,,
3665,316,La Folle journée - Beaumarchais,,,,
3669,316,La Folle journée - Beaumarchais,,,,
3959,316,La Folle journée - Beaumarchais,,,,
3675,316,La Folle journée - Beaumarchais,,,,
3679,316,La Folle journée - Beaumarchais,,,,
3681,316,La Folle journée - Beaumarchais,,,,
3684,316,La Folle journée - Beaumarchais,,,,
3689,316,La Folle journée - Beaumarchais,,,,
3691,316,La Folle journée - Beaumarchais,,,,
3693,316,La Folle journée - Beaumarchais,,,,
3696,316,La Folle journée - Beaumarchais,,,,
3698,316,La Folle journée - Beaumarchais,,,,
3701,316,La Folle journée - Beaumarchais,,,,
3955,316,La Folle journée - Beaumarchais,,,,
3705,316,La Folle journée - Beaumarchais,,,,
3707,316,La Folle journée - Beaumarchais,,,,
3709,316,La Folle journée - Beaumarchais,,,,
3712,316,La Folle journée - Beaumarchais,,,,
3714,316,La Folle journée - Beaumarchais,,,,
3716,316,La Folle journée - Beaumarchais,,,,
3718,316,La Folle journée - Beaumarchais,,,,
3720,316,La Folle journée - Beaumarchais,,,,
3723,316,La Folle journée - Beaumarchais,,,,
3730,316,La Folle journée - Beaumarchais,,,,
3733,316,La Folle journée - Beaumarchais,,,,
3736,316,La Folle journée - Beaumarchais,,,,
3738,316,La Folle journée - Beaumarchais,,,,
3743,316,La Folle journée - Beaumarchais,,,,
3746,316,La Folle journée - Beaumarchais,,,,
